0,1,2,3,4,5,6,7,8,9,10,11
177.1,0.3,1771.0,0.0,0.8090169943749473,0.5877852522924731,0.30901699437491104,0.9510565162951535,-0.30901699437494745,0.9510565162951535,-0.8090169943749395,0.5877852522924731
177.1,0.30000000000000004,1771.0,0.0,0.30901699437494745,0.9510565162951535,-0.8090169943749652,0.5877852522924731,-0.8090169943749475,-0.5877852522924731,0.3090169943749368,-0.9510565162951535
177.1,0.30000000000000004,1771.0,0.0,-0.30901699437494745,0.9510565162951535,-0.8090169943749652,-0.5877852522924731,0.8090169943749475,-0.5877852522924731,0.3090169943749368,0.9510565162951535
177.0,0.4472135954999579,1770.0,0.0,-1.6180339887498947,0.0,-1.7763568394002505e-14,-1.902113032590307,0.6180339887498949,0.0,-1.0658141036401503e-14,-1.1755705045849463
177.0,0.4472135954999579,1770.0,0.0,-1.3090169943749475,-0.9510565162951535,1.8090169943749297,-0.5877852522924731,-0.19098300562505255,0.5877852522924731,0.6909830056250419,0.9510565162951535
177.1,0.5385164807134505,1771.0,0.0,0.30901699437494745,-0.9510565162951535,1.4270509831247873,2.48989828488278,-0.8090169943749475,0.5877852522924731,-1.9270509831248441,0.22451398828979274
177.2,0.6000000000000001,1772.0,0.0,1.6180339887498947,0.0,-1.6180339887499127,3.077683537175253,-0.6180339887498949,0.0,0.6180339887498842,-0.7265425280053608
177.2,0.6,1772.0,0.0,1.3090169943749475,0.9510565162951535,-3.42705098312486,-0.5877852522924731,0.19098300562505255,-0.5877852522924731,-0.0729490168751683,0.9510565162951535
177.2,0.6,1772.0,0.0,0.4999999999999999,1.5388417685876266,-0.5000000000000364,-3.440954801177934,0.5,0.3632712640026804,-0.499999999999992,-0.8122992405822659
177.2,0.6,1772.0,0.0,-0.4999999999999999,1.5388417685876266,3.1180339887498585,-1.5388417685876266,-0.5,0.3632712640026804,0.8819660112501131,0.3632712640026804
177.2,0.6000000000000001,1772.0,0.0,-1.3090169943749475,0.9510565162951535,2.4270509831247873,2.48989828488278,-0.19098300562505255,-0.5877852522924731,-0.9270509831248441,0.22451398828979274
177.2,0.6,1772.0,0.0,-1.6180339887498947,0.0,-1.6180339887499127,3.077683537175253,0.6180339887498949,0.0,0.6180339887498842,-0.7265425280053608
177.2,0.6,1772.0,0.0,-1.3090169943749475,-0.9510565162951535,-3.42705098312486,-0.5877852522924731,-0.19098300562505255,0.5877852522924731,-0.0729490168751683,0.9510565162951535
177.3,0.45825756949558405,1773.0,0.0,0.30901699437494745,-0.9510565162951535,-0.19098300562510762,-2.48989828488278,-0.8090169943749475,0.5877852522924731,-1.3090169943749492,-0.22451398828979274
177.3,0.45825756949558405,1773.0,0.0,0.8090169943749473,-0.5877852522924731,2.309016994374911,-0.9510565162951535,-0.30901699437494745,-0.9510565162951535,1.1909830056250605,-0.5877852522924731
177.2,0.4,1772.0,0.0,0.19098300562505266,-0.5877852522924731,1.309016994374911,0.9510565162951535,1.3090169943749475,-0.9510565162951535,0.19098300562506054,0.5877852522924731
177.2,0.4,1772.0,0.0,0.4999999999999999,-0.3632712640026804,-0.5000000000000364,1.5388417685876266,0.5,1.5388417685876266,-0.499999999999992,-0.3632712640026804
177.3,0.45825756949558394,1773.0,0.0,1.4270509831248424,0.5877852522924731,-1.3090169943749839,0.9510565162951535,-1.9270509831248424,0.9510565162951535,-0.19098300562504456,0.5877852522924731
177.2,0.6000000000000001,1772.0,0.0,0.0,0.7265425280053608,-1.6180339887499127,-1.902113032590307,0.0,-3.077683537175253,0.6180339887498842,-1.1755705045849463
177.2,0.6000000000000001,1772.0,0.0,-0.42705098312484224,0.5877852522924731,1.309016994374911,-2.1266270208801,2.9270509831248424,0.9510565162951535,0.19098300562506054,1.314327780297834
177.1,0.5385164807134505,1771.0,0.0,-1.5,-0.3632712640026804,2.1180339887498585,-0.3632712640026804,-1.5,1.5388417685876266,-0.11803398874988691,-1.5388417685876266
177.1,0.5385164807134505,1771.0,0.0,-1.0,-1.1755705045849463,0.9999999999999822,1.902113032590307,-1.0,-1.902113032590307,0.9999999999999893,1.1755705045849463
177.1,0.5385164807134505,1771.0,0.0,-0.11803398874989479,-1.5388417685876266,-1.5000000000000364,1.5388417685876266,2.118033988749895,-0.3632712640026804,-1.499999999999992,-0.3632712640026804
177.1,0.5385164807134505,1771.0,0.0,0.8090169943749473,-1.314327780297834,-1.9270509831248415,-0.9510565162951535,-0.30901699437494745,2.1266270208800995,1.4270509831248415,-0.5877852522924731
176.9,0.8306623862918076,1769.0,0.0,-0.19098300562505244,-1.7633557568774194,-0.30901699437494656,-4.028740053470407,-1.3090169943749475,-2.8531695488854605,0.8090169943749466,0.13875727571288765
176.8,0.8717797887081347,1768.0,0.0,0.07294901687515765,-2.1266270208801,3.4270509831248246,-2.48989828488278,3.4270509831248424,-1.314327780297834,0.07294901687514699,-0.22451398828979274
176.7,0.7810249675906654,1767.0,0.0,0.5000000000000001,-2.2653842965929876,3.118033988749896,1.5388417685876266,0.4999999999999999,2.714412273172573,0.8819660112501042,-0.3632712640026804
176.6,0.66332495807108,1766.0,0.0,0.9270509831248421,-2.1266270208801,-0.8090169943749279,2.48989828488278,-2.4270509831248424,-1.314327780297834,0.30901699437495633,0.22451398828979274
176.8,0.7483314773547883,1768.0,0.0,3.618033988749895,0.0,-2.0000000000000178,1.902113032590307,1.381966011250105,0.0,-2.0000000000000107,1.1755705045849463
176.7,0.7810249675906655,1767.0,0.0,2.118033988749895,1.5388417685876266,-2.7360679774997516,-2.2653842965929876,-0.1180339887498949,0.3632712640026804,1.73606797749978,-2.714412273172573
176.7,0.7810249675906654,1767.0,0.0,0.8090169943749473,2.48989828488278,1.3090169943749483,-3.302197525465046,-0.30901699437494745,-0.22451398828979263,0.19098300562505166,3.216440812888141
176.7,0.7810249675906654,1767.0,0.0,-0.8090169943749473,2.48989828488278,3.545084971874701,0.22451398828979274,0.30901699437494745,-0.22451398828979263,-2.0450849718747293,-2.48989828488278
176.7,0.7810249675906654,1767.0,0.0,-2.118033988749895,1.5388417685876266,0.8819660112501433,3.440954801177934,0.1180339887498949,0.3632712640026804,3.118033988749885,0.8122992405822659
176.6,0.8,1766.0,0.0,-3.427050983124842,-0.5877852522924731,-3.3090169943749466,0.9510565162951535,-0.07294901687515787,-0.9510565162951535,-2.1909830056250534,0.5877852522924731
176.8,0.6,1768.0,0.0,-0.8090169943749476,-1.314327780297834,-1.3090169943749466,-0.9510565162951535,0.3090169943749475,2.1266270208800995,-0.19098300562505344,-0.5877852522924731
177.0,0.6324555320336759,1770.0,0.0,1.7360679774997898,-0.3632712640026804,1.1180339887498585,0.3632712640026804,-2.7360679774997894,1.5388417685876266,-1.118033988749887,1.5388417685876266
177.1,0.7000000000000001,1771.0,0.0,2.427050983124842,1.314327780297834,0.30901699437491104,2.1266270208801,-0.9270509831248421,-2.1266270208800995,-0.8090169943749395,-1.314327780297834
177.2,0.7483314773547882,1772.0,0.0,2.0,3.077683537175253,-1.6180339887499127,1.902113032590307,2.0,0.7265425280053608,0.6180339887498842,1.1755705045849463
